signal_id,application_id,vendor,score,band,reason_codes,raw_response,vendor_latency_ms,received_at
511,653,SENTINEL,287,LOW,"PHONE_CARRIER_RISK,IDENTITY_MISMATCH,ADDRESS_MISMATCH","{""requestId"":""sen-93816a10"",""score"":287,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.2""}",241,2026-02-12 15:33:44.972436-05:00
512,654,SENTINEL,373,MEDIUM,"PHONE_CARRIER_RISK,IP_PROXY,EMAIL_AGE_LOW","{""requestId"":""sen-31b8e3c2"",""score"":373,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""IP_PROXY"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",133,2026-02-12 14:26:02.700029-05:00
513,656,SENTINEL,407,MEDIUM,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-6e27d725"",""score"":407,""band"":""MEDIUM"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",920,2026-02-12 16:02:24.818317-05:00
514,659,SENTINEL,321,LOW,"EMAIL_AGE_LOW,DEVICE_REPUTATION","{""requestId"":""sen-48ce443a"",""score"":321,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",1318,2026-02-12 13:08:28.160716-05:00
515,661,SENTINEL,259,LOW,"DEVICE_REPUTATION,VELOCITY_APPLICANT,EMAIL_AGE_LOW","{""requestId"":""sen-853d379d"",""score"":259,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",3919,2026-02-12 14:56:44.187571-05:00
516,664,SENTINEL,590,MEDIUM,"PHONE_CARRIER_RISK,BANK_ACCOUNT_AGE,EMAIL_AGE_LOW,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-5fe3a4b2"",""score"":590,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""BANK_ACCOUNT_AGE"",""EMAIL_AGE_LOW"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",158,2026-02-12 13:59:32.321395-05:00
517,665,SENTINEL,621,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-fe1b1e63"",""score"":621,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",1516,2026-02-12 14:24:51.136630-05:00
518,666,SENTINEL,406,MEDIUM,,"{""requestId"":""sen-9c529815"",""score"":406,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",455,2026-02-12 17:02:25.966565-05:00
519,667,SENTINEL,263,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-3a8a11c7"",""score"":263,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",206,2026-02-12 15:55:21.364732-05:00
520,668,SENTINEL,247,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-d8c18b78"",""score"":247,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",843,2026-02-12 16:05:19.375627-05:00
521,669,SENTINEL,320,LOW,"IDENTITY_MISMATCH,SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK","{""requestId"":""sen-76f9052a"",""score"":320,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",558,2026-02-12 16:59:49.560357-05:00
522,670,SENTINEL,472,MEDIUM,,"{""requestId"":""sen-15307edc"",""score"":472,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",6688,2026-02-12 16:47:27.330437-05:00
523,671,SENTINEL,211,LOW,DEVICE_REPUTATION,"{""requestId"":""sen-b367f88d"",""score"":211,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",125,2026-02-12 16:21:01.204958-05:00
524,673,SENTINEL,458,MEDIUM,"BANK_ACCOUNT_AGE,IP_PROXY,EMAIL_AGE_LOW,PHONE_CARRIER_RISK","{""requestId"":""sen-efd6ebf0"",""score"":458,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""IP_PROXY"",""EMAIL_AGE_LOW"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1700,2026-02-12 16:12:43.937935-05:00
525,674,SENTINEL,394,MEDIUM,"VELOCITY_APPLICANT,EMAIL_AGE_LOW,BANK_ACCOUNT_AGE,IP_PROXY","{""requestId"":""sen-8e0e65a2"",""score"":394,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW"",""BANK_ACCOUNT_AGE"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",733,2026-02-12 15:39:16.746187-05:00
526,676,SENTINEL,373,MEDIUM,"VELOCITY_APPLICANT,BANK_ACCOUNT_AGE","{""requestId"":""sen-ca7d5905"",""score"":373,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",406,2026-02-12 15:02:54.074132-05:00
527,677,SENTINEL,1,LOW,"IP_PROXY,VELOCITY_APPLICANT,EMAIL_AGE_LOW","{""requestId"":""sen-68b4d2b7"",""score"":1,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",301,2026-02-12 15:45:47.510664-05:00
528,680,SENTINEL,148,LOW,"ADDRESS_MISMATCH,DEVICE_REPUTATION,EMAIL_AGE_LOW","{""requestId"":""sen-435b3fcc"",""score"":148,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH"",""DEVICE_REPUTATION"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",43,2026-02-12 17:56:38.504536-05:00
529,682,SENTINEL,452,MEDIUM,EMAIL_AGE_LOW,"{""requestId"":""sen-7fca332f"",""score"":452,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",504,2026-02-12 16:25:25.014440-05:00
530,683,SENTINEL,35,LOW,"SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,IP_PROXY","{""requestId"":""sen-1e01ace1"",""score"":35,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",873,2026-02-12 18:08:32.247781-05:00
531,684,SENTINEL,571,MEDIUM,"ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,EMAIL_AGE_LOW","{""requestId"":""sen-bc392692"",""score"":571,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",76,2026-02-12 16:58:00.058230-05:00
532,686,SENTINEL,342,LOW,"PHONE_CARRIER_RISK,ADDRESS_MISMATCH,VELOCITY_APPLICANT,IDENTITY_MISMATCH","{""requestId"":""sen-f8a819f5"",""score"":342,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""ADDRESS_MISMATCH"",""VELOCITY_APPLICANT"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",177,2026-02-12 17:16:34.427081-05:00
533,687,SENTINEL,618,MEDIUM,,"{""requestId"":""sen-96df93a7"",""score"":618,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",1138,2026-02-12 20:15:04.645984-05:00
534,688,SENTINEL,173,LOW,"SYNTHETIC_ID_PATTERN,VELOCITY_APPLICANT,IDENTITY_MISMATCH","{""requestId"":""sen-35170d59"",""score"":173,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""VELOCITY_APPLICANT"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",407,2026-02-12 17:57:31.945797-05:00
535,689,SENTINEL,592,MEDIUM,"IDENTITY_MISMATCH,BANK_ACCOUNT_AGE,ADDRESS_MISMATCH,VELOCITY_APPLICANT","{""requestId"":""sen-d34e870a"",""score"":592,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""BANK_ACCOUNT_AGE"",""ADDRESS_MISMATCH"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",1913,2026-02-12 18:11:20.891244-05:00
536,690,SENTINEL,146,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-718600bc"",""score"":146,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.1""}",231,2026-02-12 18:46:15.849103-05:00
537,692,SENTINEL,253,LOW,"DEVICE_REPUTATION,EMAIL_AGE_LOW,IP_PROXY","{""requestId"":""sen-adf4f41f"",""score"":253,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""EMAIL_AGE_LOW"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",288,2026-02-12 22:29:34.130606-05:00
538,694,SENTINEL,1,LOW,,"{""requestId"":""sen-ea63e782"",""score"":1,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",650,2026-02-12 21:38:17.700500-05:00
539,696,SENTINEL,240,LOW,"SYNTHETIC_ID_PATTERN,IDENTITY_MISMATCH","{""requestId"":""sen-26d2dae6"",""score"":240,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",1075,2026-02-12 20:09:31.227039-05:00
540,697,SENTINEL,334,LOW,"BANK_ACCOUNT_AGE,IP_PROXY","{""requestId"":""sen-c50a5497"",""score"":334,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",662,2026-02-12 22:53:44.966100-05:00
541,698,SENTINEL,144,LOW,,"{""requestId"":""sen-6341ce49"",""score"":144,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",78,2026-02-12 21:32:16.475786-05:00
542,699,SENTINEL,430,MEDIUM,"ADDRESS_MISMATCH,VELOCITY_APPLICANT,DEVICE_REPUTATION","{""requestId"":""sen-017947fb"",""score"":430,""band"":""MEDIUM"",""reasonCodes"":[""ADDRESS_MISMATCH"",""VELOCITY_APPLICANT"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",905,2026-02-12 22:28:01.185832-05:00
543,700,SENTINEL,407,MEDIUM,"VELOCITY_APPLICANT,DEVICE_REPUTATION,BANK_ACCOUNT_AGE","{""requestId"":""sen-9fb0c1ac"",""score"":407,""band"":""MEDIUM"",""reasonCodes"":[""VELOCITY_APPLICANT"",""DEVICE_REPUTATION"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",187,2026-02-12 21:14:26.418913-05:00
544,701,SENTINEL,48,LOW,"SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-3de83b5e"",""score"":48,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",51,2026-02-13 01:28:32.711409-05:00
545,702,SENTINEL,743,HIGH,"DEVICE_REPUTATION,ADDRESS_MISMATCH,PHONE_CARRIER_RISK","{""requestId"":""sen-dc1fb50f"",""score"":743,""band"":""HIGH"",""reasonCodes"":[""DEVICE_REPUTATION"",""ADDRESS_MISMATCH"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1007,2026-02-13 02:38:22.736187-05:00
546,703,SENTINEL,226,LOW,"EMAIL_AGE_LOW,ADDRESS_MISMATCH","{""requestId"":""sen-7a572ec1"",""score"":226,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW"",""ADDRESS_MISMATCH""],""modelVersion"":""sr-4.1""}",233,2026-02-13 03:56:44.399788-05:00
547,704,SENTINEL,208,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-188ea873"",""score"":208,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",131,2026-02-13 01:12:06.613760-05:00
548,707,SENTINEL,1,LOW,"IDENTITY_MISMATCH,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-f3351587"",""score"":1,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.2""}",280,2026-02-13 07:38:49.595618-05:00
549,708,SENTINEL,454,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-916c8f39"",""score"":454,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.1""}",689,2026-02-13 05:36:34.007842-05:00
550,709,SENTINEL,587,MEDIUM,"IP_PROXY,SYNTHETIC_ID_PATTERN,ADDRESS_MISMATCH,EMAIL_AGE_LOW","{""requestId"":""sen-2fa408eb"",""score"":587,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""SYNTHETIC_ID_PATTERN"",""ADDRESS_MISMATCH"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",98,2026-02-13 08:19:11.384051-05:00
551,714,SENTINEL,95,LOW,"DEVICE_REPUTATION,SYNTHETIC_ID_PATTERN,IP_PROXY,PHONE_CARRIER_RISK","{""requestId"":""sen-46b96963"",""score"":95,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION"",""SYNTHETIC_ID_PATTERN"",""IP_PROXY"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",287,2026-02-13 07:38:02.019384-05:00
552,716,SENTINEL,475,MEDIUM,"PHONE_CARRIER_RISK,DEVICE_REPUTATION","{""requestId"":""sen-83285cc6"",""score"":475,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",432,2026-02-13 07:32:39.996196-05:00
553,717,SENTINEL,214,LOW,"IDENTITY_MISMATCH,VELOCITY_APPLICANT","{""requestId"":""sen-215fd678"",""score"":214,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",2257,2026-02-13 08:32:09.125483-05:00
554,718,SENTINEL,350,MEDIUM,"IP_PROXY,SYNTHETIC_ID_PATTERN,VELOCITY_APPLICANT","{""requestId"":""sen-bf975029"",""score"":350,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""SYNTHETIC_ID_PATTERN"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",146,2026-02-13 11:17:13.164012-05:00
555,719,SENTINEL,287,LOW,EMAIL_AGE_LOW,"{""requestId"":""sen-5dcec9db"",""score"":287,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",78,2026-02-13 11:43:30.450759-05:00
556,720,SENTINEL,357,MEDIUM,DEVICE_REPUTATION,"{""requestId"":""sen-fc06438c"",""score"":357,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",513,2026-02-13 12:24:38.046790-05:00
557,721,SENTINEL,594,MEDIUM,"IP_PROXY,BANK_ACCOUNT_AGE,VELOCITY_APPLICANT,EMAIL_AGE_LOW","{""requestId"":""sen-9a3dbd3e"",""score"":594,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""BANK_ACCOUNT_AGE"",""VELOCITY_APPLICANT"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.1""}",3608,2026-02-13 08:54:42.850303-05:00
558,722,SENTINEL,329,LOW,"VELOCITY_APPLICANT,ADDRESS_MISMATCH,IP_PROXY","{""requestId"":""sen-387536f0"",""score"":329,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""ADDRESS_MISMATCH"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",280,2026-02-13 12:52:32.593347-05:00
559,723,SENTINEL,343,LOW,"IDENTITY_MISMATCH,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-d6acb0a1"",""score"":343,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",242,2026-02-13 10:09:11.156447-05:00
560,726,SENTINEL,136,LOW,"VELOCITY_APPLICANT,SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK","{""requestId"":""sen-b1531db6"",""score"":136,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",471,2026-02-13 12:24:29.913067-05:00
561,728,SENTINEL,413,MEDIUM,"PHONE_CARRIER_RISK,IDENTITY_MISMATCH,EMAIL_AGE_LOW,IP_PROXY","{""requestId"":""sen-edc21119"",""score"":413,""band"":""MEDIUM"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""IDENTITY_MISMATCH"",""EMAIL_AGE_LOW"",""IP_PROXY""],""modelVersion"":""sr-4.1""}",768,2026-02-13 14:11:29.996229-05:00
562,729,SENTINEL,200,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-8bf98acb"",""score"":200,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.1""}",543,2026-02-13 13:53:48.581546-05:00
563,730,SENTINEL,337,LOW,"IP_PROXY,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-2a31047d"",""score"":337,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",3662,2026-02-13 11:23:21.659070-05:00
564,731,SENTINEL,212,LOW,,"{""requestId"":""sen-c8687e2e"",""score"":212,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",350,2026-02-13 11:07:39.098202-05:00
565,732,SENTINEL,579,MEDIUM,"BANK_ACCOUNT_AGE,EMAIL_AGE_LOW","{""requestId"":""sen-669ff7e0"",""score"":579,""band"":""MEDIUM"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",3678,2026-02-13 12:27:45.259487-05:00
566,733,SENTINEL,267,LOW,"ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN,IP_PROXY","{""requestId"":""sen-04d77192"",""score"":267,""band"":""LOW"",""reasonCodes"":[""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""IP_PROXY""],""modelVersion"":""sr-4.2""}",380,2026-02-13 12:38:21.997998-05:00
567,734,SENTINEL,1,LOW,"IP_PROXY,DEVICE_REPUTATION","{""requestId"":""sen-a30eeb43"",""score"":1,""band"":""LOW"",""reasonCodes"":[""IP_PROXY"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",305,2026-02-13 13:40:05.498003-05:00
568,735,SENTINEL,131,LOW,,"{""requestId"":""sen-414664f5"",""score"":131,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.2""}",276,2026-02-13 14:29:36.479652-05:00
569,736,SENTINEL,231,LOW,EMAIL_AGE_LOW,"{""requestId"":""sen-df7ddea6"",""score"":231,""band"":""LOW"",""reasonCodes"":[""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",592,2026-02-13 15:05:38.584957-05:00
570,737,SENTINEL,270,LOW,PHONE_CARRIER_RISK,"{""requestId"":""sen-7db55858"",""score"":270,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",257,2026-02-13 15:23:18.395648-05:00
571,739,SENTINEL,505,MEDIUM,"DEVICE_REPUTATION,IDENTITY_MISMATCH","{""requestId"":""sen-ba244bbb"",""score"":505,""band"":""MEDIUM"",""reasonCodes"":[""DEVICE_REPUTATION"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.1""}",1737,2026-02-13 11:59:12.683644-05:00
572,741,SENTINEL,86,LOW,"PHONE_CARRIER_RISK,VELOCITY_APPLICANT,BANK_ACCOUNT_AGE","{""requestId"":""sen-f6933f1e"",""score"":86,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""VELOCITY_APPLICANT"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",1349,2026-02-13 13:43:54.185457-05:00
573,743,SENTINEL,398,MEDIUM,IDENTITY_MISMATCH,"{""requestId"":""sen-33023282"",""score"":398,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",220,2026-02-13 13:45:40.982975-05:00
574,746,SENTINEL,130,LOW,"BANK_ACCOUNT_AGE,IDENTITY_MISMATCH","{""requestId"":""sen-0da89f97"",""score"":130,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",320,2026-02-13 14:50:10.551749-05:00
575,748,SENTINEL,435,MEDIUM,"IDENTITY_MISMATCH,SYNTHETIC_ID_PATTERN,IP_PROXY,PHONE_CARRIER_RISK","{""requestId"":""sen-4a1792fa"",""score"":435,""band"":""MEDIUM"",""reasonCodes"":[""IDENTITY_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""IP_PROXY"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",1007,2026-02-13 16:04:59.228674-05:00
576,749,SENTINEL,226,LOW,"SYNTHETIC_ID_PATTERN,PHONE_CARRIER_RISK,EMAIL_AGE_LOW,IDENTITY_MISMATCH","{""requestId"":""sen-e84f0cab"",""score"":226,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN"",""PHONE_CARRIER_RISK"",""EMAIL_AGE_LOW"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",454,2026-02-13 17:48:13.124253-05:00
577,750,SENTINEL,40,LOW,DEVICE_REPUTATION,"{""requestId"":""sen-8686865d"",""score"":40,""band"":""LOW"",""reasonCodes"":[""DEVICE_REPUTATION""],""modelVersion"":""sr-4.2""}",840,2026-02-13 15:47:23.745316-05:00
578,751,SENTINEL,116,LOW,"VELOCITY_APPLICANT,ADDRESS_MISMATCH,DEVICE_REPUTATION,IDENTITY_MISMATCH","{""requestId"":""sen-24be000f"",""score"":116,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT"",""ADDRESS_MISMATCH"",""DEVICE_REPUTATION"",""IDENTITY_MISMATCH""],""modelVersion"":""sr-4.2""}",293,2026-02-13 15:20:51.457279-05:00
579,752,SENTINEL,1,LOW,BANK_ACCOUNT_AGE,"{""requestId"":""sen-c2f579c0"",""score"":1,""band"":""LOW"",""reasonCodes"":[""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.1""}",8683,2026-02-13 13:39:32.413055-05:00
580,753,SENTINEL,540,MEDIUM,"EMAIL_AGE_LOW,IP_PROXY,VELOCITY_APPLICANT","{""requestId"":""sen-612cf372"",""score"":540,""band"":""MEDIUM"",""reasonCodes"":[""EMAIL_AGE_LOW"",""IP_PROXY"",""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.2""}",2278,2026-02-13 13:58:54.774379-05:00
581,754,SENTINEL,644,MEDIUM,,"{""requestId"":""sen-ff646d23"",""score"":644,""band"":""MEDIUM"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",182,2026-02-13 16:06:48.369762-05:00
582,756,SENTINEL,93,LOW,VELOCITY_APPLICANT,"{""requestId"":""sen-3bd36087"",""score"":93,""band"":""LOW"",""reasonCodes"":[""VELOCITY_APPLICANT""],""modelVersion"":""sr-4.1""}",933,2026-02-13 14:11:40.068397-05:00
583,757,SENTINEL,347,LOW,IP_PROXY,"{""requestId"":""sen-da0ada38"",""score"":347,""band"":""LOW"",""reasonCodes"":[""IP_PROXY""],""modelVersion"":""sr-4.2""}",589,2026-02-13 14:22:39.798562-05:00
584,759,SENTINEL,306,LOW,"PHONE_CARRIER_RISK,DEVICE_REPUTATION","{""requestId"":""sen-1679cd9c"",""score"":306,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""DEVICE_REPUTATION""],""modelVersion"":""sr-4.1""}",710,2026-02-13 18:52:24.944965-05:00
585,760,SENTINEL,174,LOW,SYNTHETIC_ID_PATTERN,"{""requestId"":""sen-b4b1474d"",""score"":174,""band"":""LOW"",""reasonCodes"":[""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",3474,2026-02-13 19:35:29.759998-05:00
586,761,SENTINEL,179,LOW,"IDENTITY_MISMATCH,ADDRESS_MISMATCH,EMAIL_AGE_LOW","{""requestId"":""sen-52e8c0ff"",""score"":179,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""ADDRESS_MISMATCH"",""EMAIL_AGE_LOW""],""modelVersion"":""sr-4.2""}",358,2026-02-13 17:59:52.236855-05:00
587,763,SENTINEL,426,MEDIUM,"IP_PROXY,PHONE_CARRIER_RISK","{""requestId"":""sen-8f57b462"",""score"":426,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.1""}",621,2026-02-13 19:38:12.338447-05:00
588,764,SENTINEL,249,LOW,,"{""requestId"":""sen-2d8f2e14"",""score"":249,""band"":""LOW"",""reasonCodes"":null,""modelVersion"":""sr-4.1""}",724,2026-02-13 19:14:38.293028-05:00
589,765,SENTINEL,292,LOW,"IDENTITY_MISMATCH,ADDRESS_MISMATCH,SYNTHETIC_ID_PATTERN,BANK_ACCOUNT_AGE","{""requestId"":""sen-cbc6a7c5"",""score"":292,""band"":""LOW"",""reasonCodes"":[""IDENTITY_MISMATCH"",""ADDRESS_MISMATCH"",""SYNTHETIC_ID_PATTERN"",""BANK_ACCOUNT_AGE""],""modelVersion"":""sr-4.2""}",319,2026-02-13 19:18:59.550758-05:00
590,766,SENTINEL,38,LOW,"PHONE_CARRIER_RISK,EMAIL_AGE_LOW,SYNTHETIC_ID_PATTERN","{""requestId"":""sen-69fe2177"",""score"":38,""band"":""LOW"",""reasonCodes"":[""PHONE_CARRIER_RISK"",""EMAIL_AGE_LOW"",""SYNTHETIC_ID_PATTERN""],""modelVersion"":""sr-4.1""}",168,2026-02-13 20:18:19.146125-05:00
591,767,SENTINEL,453,MEDIUM,"IP_PROXY,BANK_ACCOUNT_AGE,VELOCITY_APPLICANT,PHONE_CARRIER_RISK","{""requestId"":""sen-08359b29"",""score"":453,""band"":""MEDIUM"",""reasonCodes"":[""IP_PROXY"",""BANK_ACCOUNT_AGE"",""VELOCITY_APPLICANT"",""PHONE_CARRIER_RISK""],""modelVersion"":""sr-4.2""}",432,2026-02-13 16:56:18.460935-05:00
