extraction_id,document_id,extractor,extractor_version,field_name,field_value,confidence,is_correct,raw_response,extracted_at
12332,2271,OPTISCAN_V3,3.1.0,ending_balance,93884.87,0.993,true,"{""field"":""ending_balance"",""value"":""93884.87"",""confidence"":0.993,""engine"":""optiscan_v3"",""page"":2,""bbox"":[349,534,69,349]}",2026-03-24 10:40:18.746244-05:00
12333,2271,OPTISCAN_V3,3.1.0,total_deposits,196620.77,0.979,,"{""field"":""total_deposits"",""value"":""196620.77"",""confidence"":0.979,""engine"":""optiscan_v3"",""page"":5,""bbox"":[67,580,242,626]}",2026-03-24 10:42:03.410598-05:00
12334,2271,OPTISCAN_V3,3.1.0,total_withdrawals,42308.45,0.9999,true,"{""field"":""total_withdrawals"",""value"":""42308.45"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":6,""bbox"":[377,247,499,537]}",2026-03-24 10:35:56.825079-05:00
12335,2271,OPTISCAN_V3,3.1.0,nsf_count,4,0.9735,true,"{""field"":""nsf_count"",""value"":""4"",""confidence"":0.9735,""engine"":""optiscan_v3"",""page"":6,""bbox"":[120,95,223,291]}",2026-03-24 10:34:55.617811-05:00
12336,2273,OPTISCAN_V2,2.14.3,business_name,Wright Irrigation LLC,0.9641,,"{""field"":""business_name"",""value"":""Wright Irrigation LLC"",""confidence"":0.9641,""engine"":""optiscan_v2"",""page"":28,""bbox"":[118,334,397,202]}",2026-03-23 06:17:06.800359-05:00
12337,2273,OPTISCAN_V2,2.14.3,ein,,0.9998,,"{""field"":""ein"",""value"":"""",""confidence"":0.9998,""engine"":""optiscan_v2"",""page"":11,""bbox"":[340,616,327,601]}",2026-03-23 06:26:00.859371-05:00
12338,2273,OPTISCAN_V2,2.14.3,gross_receipts,140483.14,0.9772,false,"{""field"":""gross_receipts"",""value"":""140483.14"",""confidence"":0.9772,""engine"":""optiscan_v2"",""page"":29,""bbox"":[324,405,209,455]}",2026-03-23 06:27:03.679326-05:00
12339,2273,OPTISCAN_V2,2.14.3,net_income,193688.83,0.9305,,"{""field"":""net_income"",""value"":""193688.83"",""confidence"":0.9305,""engine"":""optiscan_v2"",""page"":30,""bbox"":[331,60,464,357]}",2026-03-23 06:15:46.450351-05:00
12340,2273,OPTISCAN_V2,2.14.3,tax_year,2025,0.9627,,"{""field"":""tax_year"",""value"":""2025"",""confidence"":0.9627,""engine"":""optiscan_v2"",""page"":20,""bbox"":[394,569,349,53]}",2026-03-23 06:14:57.837119-05:00
12341,2274,AI_SERVICE,0.4.1,business_name,Piedmont Partners Holdings LLC,0.9623,,"{""field"":""business_name"",""value"":""Piedmont Partners Holdings LLC"",""confidence"":0.9623,""engine"":""ai_service"",""page"":1,""bbox"":[350,172,79,583]}",2026-02-20 21:23:49.606425-05:00
12342,2274,AI_SERVICE,0.4.1,ein,588083548,0.9388,true,"{""field"":""ein"",""value"":""588083548"",""confidence"":0.9388,""engine"":""ai_service"",""page"":3,""bbox"":[160,415,393,302]}",2026-02-20 21:25:51.861578-05:00
12343,2274,AI_SERVICE,0.4.1,account_number,****4482,0.9317,,"{""field"":""account_number"",""value"":""****4482"",""confidence"":0.9317,""engine"":""ai_service"",""page"":4,""bbox"":[147,73,458,46]}",2026-02-20 21:23:06.110721-05:00
12344,2274,AI_SERVICE,0.4.1,statement_period_start,2025-12-01,0.9338,,"{""field"":""statement_period_start"",""value"":""2025-12-01"",""confidence"":0.9338,""engine"":""ai_service"",""page"":1,""bbox"":[82,359,452,419]}",2026-02-20 21:25:35.639587-05:00
12345,2274,AI_SERVICE,0.4.1,statement_period_end,2026-02-28,0.9575,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9575,""engine"":""ai_service"",""page"":3,""bbox"":[230,72,172,218]}",2026-02-20 21:16:18.147665-05:00
12346,2274,AI_SERVICE,0.4.1,ending_balance,127339.36,0.9838,,"{""field"":""ending_balance"",""value"":""127339.36"",""confidence"":0.9838,""engine"":""ai_service"",""page"":4,""bbox"":[311,305,211,461]}",2026-02-20 21:18:03.904278-05:00
12347,2274,AI_SERVICE,0.4.1,total_deposits,181299.85,0.8962,,"{""field"":""total_deposits"",""value"":""181299.85"",""confidence"":0.8962,""engine"":""ai_service"",""page"":4,""bbox"":[40,146,477,660]}",2026-02-20 21:16:51.425704-05:00
12348,2274,AI_SERVICE,0.4.1,total_withdrawals,337381.07,0.9807,false,"{""field"":""total_withdrawals"",""value"":""337381.07"",""confidence"":0.9807,""engine"":""ai_service"",""page"":2,""bbox"":[317,268,75,582]}",2026-02-20 21:20:47.724369-05:00
12349,2274,AI_SERVICE,0.4.1,nsf_count,3,0.9529,true,"{""field"":""nsf_count"",""value"":""3"",""confidence"":0.9529,""engine"":""ai_service"",""page"":1,""bbox"":[225,113,498,593]}",2026-02-20 21:26:39.436422-05:00
12350,2275,OPTISCAN_V3,3.1.0,business_name,Piedmont Partners Holdings LLC,0.964,,"{""field"":""business_name"",""value"":""Piedmont Partners Holdings LLC"",""confidence"":0.964,""engine"":""optiscan_v3"",""page"":5,""bbox"":[136,232,342,179]}",2026-02-21 10:37:14.533021-05:00
12351,2275,OPTISCAN_V3,3.1.0,ein,58-8083458,0.9816,,"{""field"":""ein"",""value"":""58-8083458"",""confidence"":0.9816,""engine"":""optiscan_v3"",""page"":2,""bbox"":[175,144,426,57]}",2026-02-21 10:31:26.232962-05:00
12352,2275,OPTISCAN_V3,3.1.0,account_number,****5315,0.953,true,"{""field"":""account_number"",""value"":""****5315"",""confidence"":0.953,""engine"":""optiscan_v3"",""page"":7,""bbox"":[400,566,80,641]}",2026-02-21 10:29:21.537214-05:00
12353,2275,OPTISCAN_V3,3.1.0,statement_period_start,2026-01-01,0.9999,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":2,""bbox"":[294,491,394,635]}",2026-02-21 10:35:03.932925-05:00
12354,2275,OPTISCAN_V3,3.1.0,statement_period_end,2026-02-28,0.9037,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9037,""engine"":""optiscan_v3"",""page"":5,""bbox"":[55,27,176,427]}",2026-02-21 10:43:55.029331-05:00
12355,2275,OPTISCAN_V3,3.1.0,ending_balance,80050.70,0.9703,,"{""field"":""ending_balance"",""value"":""80050.70"",""confidence"":0.9703,""engine"":""optiscan_v3"",""page"":6,""bbox"":[26,481,373,303]}",2026-02-21 10:32:19.082997-05:00
12356,2275,OPTISCAN_V3,3.1.0,total_deposits,21491.64,0.937,true,"{""field"":""total_deposits"",""value"":""21491.64"",""confidence"":0.937,""engine"":""optiscan_v3"",""page"":5,""bbox"":[161,190,270,377]}",2026-02-21 10:33:34.345609-05:00
12357,2275,OPTISCAN_V3,3.1.0,total_withdrawals,198593.38,0.9442,,"{""field"":""total_withdrawals"",""value"":""198593.38"",""confidence"":0.9442,""engine"":""optiscan_v3"",""page"":5,""bbox"":[209,316,83,587]}",2026-02-21 10:41:00.959938-05:00
12358,2275,OPTISCAN_V3,3.1.0,nsf_count,1,0.9999,,"{""field"":""nsf_count"",""value"":""1"",""confidence"":0.9999,""engine"":""optiscan_v3"",""page"":2,""bbox"":[114,595,205,63]}",2026-02-21 10:35:46.153813-05:00
12359,2277,OPTISCAN_V2,2.14.3,business_name,Tryon Dental Holdings LLC,0.9614,,"{""field"":""business_name"",""value"":""Tryon Dental Holdings LLC"",""confidence"":0.9614,""engine"":""optiscan_v2"",""page"":7,""bbox"":[147,560,67,648]}",2026-02-14 18:18:36.504453-05:00
12360,2277,OPTISCAN_V2,2.14.3,ein,67-6809250,0.955,,"{""field"":""ein"",""value"":""67-6809250"",""confidence"":0.955,""engine"":""optiscan_v2"",""page"":2,""bbox"":[63,635,449,531]}",2026-02-14 18:08:43.308269-05:00
12361,2277,OPTISCAN_V2,2.14.3,account_number,****1321,0.9999,true,"{""field"":""account_number"",""value"":""****1321"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":6,""bbox"":[223,399,478,542]}",2026-02-14 18:11:42.923625-05:00
12362,2277,OPTISCAN_V2,2.14.3,statement_period_start,2025-12-01,0.9547,true,"{""field"":""statement_period_start"",""value"":""2025-12-01"",""confidence"":0.9547,""engine"":""optiscan_v2"",""page"":7,""bbox"":[327,522,142,532]}",2026-02-14 18:15:16.461679-05:00
12363,2277,OPTISCAN_V2,2.14.3,statement_period_end,2026-01-28,0.9235,,"{""field"":""statement_period_end"",""value"":""2026-01-28"",""confidence"":0.9235,""engine"":""optiscan_v2"",""page"":3,""bbox"":[124,335,103,135]}",2026-02-14 18:20:59.615898-05:00
12364,2277,OPTISCAN_V2,2.14.3,ending_balance,210991.29,0.9896,true,"{""field"":""ending_balance"",""value"":""210991.29"",""confidence"":0.9896,""engine"":""optiscan_v2"",""page"":4,""bbox"":[24,619,254,255]}",2026-02-14 18:09:53.577874-05:00
12365,2277,OPTISCAN_V2,2.14.3,total_deposits,413872.22,0.9858,true,"{""field"":""total_deposits"",""value"":""413872.22"",""confidence"":0.9858,""engine"":""optiscan_v2"",""page"":7,""bbox"":[198,662,382,136]}",2026-02-14 18:10:02.972530-05:00
12366,2277,OPTISCAN_V2,2.14.3,total_withdrawals,78749.64,0.9955,,"{""field"":""total_withdrawals"",""value"":""78749.64"",""confidence"":0.9955,""engine"":""optiscan_v2"",""page"":7,""bbox"":[361,390,88,502]}",2026-02-14 18:10:47.332528-05:00
12367,2277,OPTISCAN_V2,2.14.3,nsf_count,4,0.918,,"{""field"":""nsf_count"",""value"":""4"",""confidence"":0.918,""engine"":""optiscan_v2"",""page"":3,""bbox"":[229,616,167,154]}",2026-02-14 18:16:23.123531-05:00
12368,2278,OPTISCAN_V2,2.14.3,business_name,Tryon Dental Holdings LLC,0.9999,,"{""field"":""business_name"",""value"":""Tryon Dental Holdings LLC"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":11,""bbox"":[23,691,210,143]}",2026-02-14 09:50:11.058261-05:00
12369,2278,OPTISCAN_V2,2.14.3,ein,67-6890250,0.9999,,"{""field"":""ein"",""value"":""67-6890250"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":3,""bbox"":[323,251,73,320]}",2026-02-14 09:48:11.591379-05:00
12370,2278,OPTISCAN_V2,2.14.3,account_number,****1710,0.9646,,"{""field"":""account_number"",""value"":""****1710"",""confidence"":0.9646,""engine"":""optiscan_v2"",""page"":8,""bbox"":[289,182,491,557]}",2026-02-14 09:50:45.409709-05:00
12371,2278,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9885,true,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9885,""engine"":""optiscan_v2"",""page"":11,""bbox"":[290,680,438,518]}",2026-02-14 09:48:31.952203-05:00
12372,2278,OPTISCAN_V2,2.14.3,statement_period_end,2026-01-28,0.9715,,"{""field"":""statement_period_end"",""value"":""2026-01-28"",""confidence"":0.9715,""engine"":""optiscan_v2"",""page"":1,""bbox"":[235,65,110,145]}",2026-02-14 09:52:38.100082-05:00
12373,2278,OPTISCAN_V2,2.14.3,ending_balance,1846450.57,0.9999,false,"{""field"":""ending_balance"",""value"":""1846450.57"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":8,""bbox"":[390,240,67,318]}",2026-02-14 09:47:36.262471-05:00
12374,2278,OPTISCAN_V2,2.14.3,total_deposits,2178741.41,0.9529,false,"{""field"":""total_deposits"",""value"":""2178741.41"",""confidence"":0.9529,""engine"":""optiscan_v2"",""page"":10,""bbox"":[202,662,67,666]}",2026-02-14 09:44:36.098988-05:00
12375,2278,OPTISCAN_V2,2.14.3,total_withdrawals,142646.04,0.9908,false,"{""field"":""total_withdrawals"",""value"":""142646.04"",""confidence"":0.9908,""engine"":""optiscan_v2"",""page"":6,""bbox"":[332,468,321,661]}",2026-02-14 09:43:12.221888-05:00
12376,2278,OPTISCAN_V2,2.14.3,nsf_count,0,0.961,true,"{""field"":""nsf_count"",""value"":""0"",""confidence"":0.961,""engine"":""optiscan_v2"",""page"":9,""bbox"":[211,540,325,99]}",2026-02-14 09:49:56.061601-05:00
12377,2279,OPTISCAN_V2,2.14.3,business_name,Tryon Dental Holdings LLC,0.9964,,"{""field"":""business_name"",""value"":""Tryon Dental Holdings LLC"",""confidence"":0.9964,""engine"":""optiscan_v2"",""page"":3,""bbox"":[30,611,113,185]}",2026-02-13 22:27:45.360789-05:00
12378,2279,OPTISCAN_V2,2.14.3,ein,67-6809250,0.8914,,"{""field"":""ein"",""value"":""67-6809250"",""confidence"":0.8914,""engine"":""optiscan_v2"",""page"":5,""bbox"":[264,575,108,253]}",2026-02-13 22:19:47.916989-05:00
12379,2279,OPTISCAN_V2,2.14.3,account_number,****6008,0.9837,,"{""field"":""account_number"",""value"":""****6008"",""confidence"":0.9837,""engine"":""optiscan_v2"",""page"":6,""bbox"":[32,592,113,508]}",2026-02-13 22:25:30.463352-05:00
12380,2279,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9999,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":2,""bbox"":[24,584,78,236]}",2026-02-13 22:28:31.672011-05:00
12381,2279,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.975,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.975,""engine"":""optiscan_v2"",""page"":5,""bbox"":[73,625,159,692]}",2026-02-13 22:17:18.271720-05:00
12382,2279,OPTISCAN_V2,2.14.3,ending_balance,180939.29,0.9668,,"{""field"":""ending_balance"",""value"":""180939.29"",""confidence"":0.9668,""engine"":""optiscan_v2"",""page"":1,""bbox"":[123,191,489,66]}",2026-02-13 22:26:52.890125-05:00
12383,2279,OPTISCAN_V2,2.14.3,total_deposits,101537.30,0.9662,true,"{""field"":""total_deposits"",""value"":""101537.30"",""confidence"":0.9662,""engine"":""optiscan_v2"",""page"":3,""bbox"":[248,288,379,320]}",2026-02-13 22:18:57.992553-05:00
12384,2279,OPTISCAN_V2,2.14.3,total_withdrawals,328623.27,0.9693,true,"{""field"":""total_withdrawals"",""value"":""328623.27"",""confidence"":0.9693,""engine"":""optiscan_v2"",""page"":4,""bbox"":[92,672,323,595]}",2026-02-13 22:27:28.722690-05:00
12385,2279,OPTISCAN_V2,2.14.3,nsf_count,2,0.9807,,"{""field"":""nsf_count"",""value"":""2"",""confidence"":0.9807,""engine"":""optiscan_v2"",""page"":2,""bbox"":[319,255,428,541]}",2026-02-13 22:24:15.307548-05:00
12386,2280,OPTISCAN_V2,2.14.3,business_name,Tryon Dental Holdings LLC,0.9382,,"{""field"":""business_name"",""value"":""Tryon Dental Holdings LLC"",""confidence"":0.9382,""engine"":""optiscan_v2"",""page"":2,""bbox"":[86,682,339,613]}",2026-02-13 22:24:10.505367-05:00
12387,2280,OPTISCAN_V2,2.14.3,ein,67-6809250,0.9915,,"{""field"":""ein"",""value"":""67-6809250"",""confidence"":0.9915,""engine"":""optiscan_v2"",""page"":3,""bbox"":[110,230,368,594]}",2026-02-13 22:32:33.722173-05:00
12388,2280,OPTISCAN_V2,2.14.3,account_number,****0680,0.9772,true,"{""field"":""account_number"",""value"":""****0680"",""confidence"":0.9772,""engine"":""optiscan_v2"",""page"":1,""bbox"":[267,614,472,718]}",2026-02-13 22:22:22.167220-05:00
12389,2280,OPTISCAN_V2,2.14.3,statement_period_start,2025-12-01,0.9724,,"{""field"":""statement_period_start"",""value"":""2025-12-01"",""confidence"":0.9724,""engine"":""optiscan_v2"",""page"":4,""bbox"":[264,237,109,528]}",2026-02-13 22:24:43.031989-05:00
12390,2280,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.9754,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.9754,""engine"":""optiscan_v2"",""page"":4,""bbox"":[172,341,421,128]}",2026-02-13 22:24:34.397869-05:00
12391,2280,OPTISCAN_V2,2.14.3,ending_balance,234046.36,0.9999,,"{""field"":""ending_balance"",""value"":""234046.36"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":3,""bbox"":[266,233,408,203]}",2026-02-13 22:25:23.307623-05:00
12392,2280,OPTISCAN_V2,2.14.3,total_deposits,33605.84,0.9652,,"{""field"":""total_deposits"",""value"":""33605.84"",""confidence"":0.9652,""engine"":""optiscan_v2"",""page"":2,""bbox"":[399,165,372,368]}",2026-02-13 22:22:40.294410-05:00
12393,2280,OPTISCAN_V2,2.14.3,total_withdrawals,209370.46,0.9998,true,"{""field"":""total_withdrawals"",""value"":""209370.46"",""confidence"":0.9998,""engine"":""optiscan_v2"",""page"":3,""bbox"":[318,289,279,516]}",2026-02-13 22:20:38.219757-05:00
12394,2280,OPTISCAN_V2,2.14.3,nsf_count,0,0.9999,,"{""field"":""nsf_count"",""value"":""0"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":2,""bbox"":[251,447,335,488]}",2026-02-13 22:24:29.511621-05:00
12395,2281,OPTISCAN_V3,3.1.0,business_name,TryonDentalHo1dingsLLC,0.935,,"{""field"":""business_name"",""value"":""TryonDentalHo1dingsLLC"",""confidence"":0.935,""engine"":""optiscan_v3"",""page"":1,""bbox"":[188,454,274,377]}",2026-02-14 12:15:21.307478-05:00
12396,2281,OPTISCAN_V3,3.1.0,ein,67-8609250,0.9556,,"{""field"":""ein"",""value"":""67-8609250"",""confidence"":0.9556,""engine"":""optiscan_v3"",""page"":4,""bbox"":[34,33,271,386]}",2026-02-14 12:11:50.004632-05:00
12397,2281,OPTISCAN_V3,3.1.0,gross_receipts,2914510.85,0.9581,,"{""field"":""gross_receipts"",""value"":""2914510.85"",""confidence"":0.9581,""engine"":""optiscan_v3"",""page"":3,""bbox"":[163,234,232,337]}",2026-02-14 12:21:20.672473-05:00
12398,2281,OPTISCAN_V3,3.1.0,net_income,463471.77,0.9749,false,"{""field"":""net_income"",""value"":""463471.77"",""confidence"":0.9749,""engine"":""optiscan_v3"",""page"":1,""bbox"":[393,188,432,181]}",2026-02-14 12:17:14.865936-05:00
12399,2281,OPTISCAN_V3,3.1.0,tax_year,2023,0.9897,,"{""field"":""tax_year"",""value"":""2023"",""confidence"":0.9897,""engine"":""optiscan_v3"",""page"":4,""bbox"":[143,528,334,36]}",2026-02-14 12:11:41.646084-05:00
12400,2284,OPTISCAN_V2,2.14.3,business_name,Tryon Dental Holdings LLC,0.9177,,"{""field"":""business_name"",""value"":""Tryon Dental Holdings LLC"",""confidence"":0.9177,""engine"":""optiscan_v2"",""page"":11,""bbox"":[59,514,63,672]}",2026-02-16 07:08:04.922821-05:00
12401,2284,OPTISCAN_V2,2.14.3,ein,67-6809250,0.9533,true,"{""field"":""ein"",""value"":""67-6809250"",""confidence"":0.9533,""engine"":""optiscan_v2"",""page"":6,""bbox"":[399,695,213,79]}",2026-02-16 06:57:48.604058-05:00
12402,2284,OPTISCAN_V2,2.14.3,account_number,****2896,0.9186,true,"{""field"":""account_number"",""value"":""****2896"",""confidence"":0.9186,""engine"":""optiscan_v2"",""page"":4,""bbox"":[25,675,441,71]}",2026-02-16 07:06:09.535318-05:00
12403,2284,OPTISCAN_V2,2.14.3,statement_period_start,2025-12-01,0.9102,,"{""field"":""statement_period_start"",""value"":""2025-12-01"",""confidence"":0.9102,""engine"":""optiscan_v2"",""page"":6,""bbox"":[265,600,465,612]}",2026-02-16 07:01:03.733924-05:00
12404,2284,OPTISCAN_V2,2.14.3,statement_period_end,2026-01-28,0.921,false,"{""field"":""statement_period_end"",""value"":""2026-01-28"",""confidence"":0.921,""engine"":""optiscan_v2"",""page"":11,""bbox"":[336,202,412,151]}",2026-02-16 06:58:00.113192-05:00
12405,2284,OPTISCAN_V2,2.14.3,ending_balance,183388.07,0.9875,,"{""field"":""ending_balance"",""value"":""183388.07"",""confidence"":0.9875,""engine"":""optiscan_v2"",""page"":6,""bbox"":[309,562,419,460]}",2026-02-16 07:07:45.720590-05:00
12406,2284,OPTISCAN_V2,2.14.3,total_deposits,376246.34,0.9675,,"{""field"":""total_deposits"",""value"":""376246.34"",""confidence"":0.9675,""engine"":""optiscan_v2"",""page"":3,""bbox"":[204,167,305,353]}",2026-02-16 06:56:39.431792-05:00
12407,2284,OPTISCAN_V2,2.14.3,total_withdrawals,139570.26,0.9898,,"{""field"":""total_withdrawals"",""value"":""139570.26"",""confidence"":0.9898,""engine"":""optiscan_v2"",""page"":5,""bbox"":[245,288,214,330]}",2026-02-16 06:57:21.665503-05:00
12408,2284,OPTISCAN_V2,2.14.3,nsf_count,6,0.9999,true,"{""field"":""nsf_count"",""value"":""6"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":5,""bbox"":[189,20,314,581]}",2026-02-16 06:56:01.674068-05:00
12409,2285,OPTISCAN_V2,2.14.3,business_name,Davidson Staffing Inc,0.9717,true,"{""field"":""business_name"",""value"":""Davidson Staffing Inc"",""confidence"":0.9717,""engine"":""optiscan_v2"",""page"":2,""bbox"":[208,79,419,684]}",2026-02-28 22:34:06.146834-05:00
12410,2285,OPTISCAN_V2,2.14.3,ein,359758317,0.9999,true,"{""field"":""ein"",""value"":""359758317"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":3,""bbox"":[120,82,262,380]}",2026-02-28 22:43:15.997790-05:00
12411,2285,OPTISCAN_V2,2.14.3,account_number,****3542,0.9406,true,"{""field"":""account_number"",""value"":""****3542"",""confidence"":0.9406,""engine"":""optiscan_v2"",""page"":8,""bbox"":[162,378,137,166]}",2026-02-28 22:31:42.526983-05:00
12412,2285,OPTISCAN_V2,2.14.3,statement_period_start,2026-01-01,0.9999,,"{""field"":""statement_period_start"",""value"":""2026-01-01"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":13,""bbox"":[33,556,135,604]}",2026-02-28 22:33:25.977582-05:00
12413,2285,OPTISCAN_V2,2.14.3,statement_period_end,2026-02-28,0.952,,"{""field"":""statement_period_end"",""value"":""2026-02-28"",""confidence"":0.952,""engine"":""optiscan_v2"",""page"":14,""bbox"":[256,70,472,368]}",2026-02-28 22:35:10.574586-05:00
12414,2285,OPTISCAN_V2,2.14.3,ending_balance,174971.89,0.9999,false,"{""field"":""ending_balance"",""value"":""174971.89"",""confidence"":0.9999,""engine"":""optiscan_v2"",""page"":11,""bbox"":[237,108,352,106]}",2026-02-28 22:40:46.455019-05:00
12415,2285,OPTISCAN_V2,2.14.3,total_deposits,482092.26,0.9413,false,"{""field"":""total_deposits"",""value"":""482092.26"",""confidence"":0.9413,""engine"":""optiscan_v2"",""page"":3,""bbox"":[302,507,315,371]}",2026-02-28 22:40:44.860106-05:00
