event_id,application_id,event_type,from_status,to_status,actor_type,actor_id,occurred_at,recorded_at,detail
7424,639,REVIEW_OPENED,,,UNDERWRITER,l.nakamura,2026-02-17 07:31:25.609789-05:00,2026-02-17 07:31:26.288789-05:00,
7425,612,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 07:34:40.774766-05:00,2026-02-17 07:34:41.426766-05:00,
7426,212,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-17 07:40:39.345207-05:00,2026-02-17 07:40:39.597207-05:00,
7427,458,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-17 07:41:40.142761-05:00,2026-02-17 07:41:40.640761-05:00,
7428,639,REVIEW_CLOSED,,,UNDERWRITER,l.nakamura,2026-02-17 07:42:01.049116-05:00,2026-02-17 07:42:01.728116-05:00,
7429,891,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 07:42:39.561650-05:00,2026-02-17 07:42:39.792650-05:00,Standard package for TERM_LOAN
7430,893,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 07:42:54.446189-05:00,2026-02-17 07:42:54.679189-05:00,
7431,55,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,c.obrien,2026-02-17 07:45:06.357972-05:00,2026-02-17 07:45:06.452972-05:00,
7432,956,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 07:45:45.143220-05:00,2026-02-17 07:45:45.439220-05:00,
7433,68,REVIEW_CLOSED,,,UNDERWRITER,j.beaumont,2026-02-17 07:48:15.911822-05:00,2026-02-17 07:48:16.019822-05:00,
7434,1195,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 07:49:14.250631-05:00,2026-02-17 07:49:14.785631-05:00,
7435,562,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-02-17 07:49:18.793033-05:00,2026-02-17 07:49:19.395033-05:00,Requested explanation of large deposit
7436,53,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-17 07:49:23.568634-05:00,2026-02-17 07:49:23.661634-05:00,
7437,458,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-17 07:54:50.553265-05:00,2026-02-17 07:54:51.051265-05:00,
7438,894,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 08:01:17.459422-05:00,2026-02-17 08:01:17.693422-05:00,
7439,53,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-02-17 08:01:33.126094-05:00,2026-02-17 08:01:33.219094-05:00,
7440,665,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 08:02:32.325248-05:00,2026-02-17 08:02:33.030248-05:00,
7441,506,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-17 08:05:46.739414-05:00,2026-02-17 08:05:47.285414-05:00,
7442,212,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-17 08:06:31.997286-05:00,2026-02-17 08:06:32.249286-05:00,
7443,1019,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:06:51.617275-05:00,2026-02-17 08:06:51.976275-05:00,
7444,639,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,l.nakamura,2026-02-17 08:08:11.376680-05:00,2026-02-17 08:08:12.055680-05:00,Missing month 3 bank statement
7445,113,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,l.nakamura,2026-02-17 08:09:15.232909-05:00,2026-02-17 08:09:15.385909-05:00,
7446,929,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:09:31.584614-05:00,2026-02-17 08:09:31.853614-05:00,
7447,895,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 08:13:22.205069-05:00,2026-02-17 08:13:22.440069-05:00,
7448,506,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-17 08:15:12.763694-05:00,2026-02-17 08:15:13.309694-05:00,
7449,84,REVIEW_OPENED,,,UNDERWRITER,a.castellanos,2026-02-17 08:18:20.733251-05:00,2026-02-17 08:18:20.857251-05:00,
7450,453,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-02-17 08:20:01.581793-05:00,2026-02-17 08:20:02.074793-05:00,
7451,701,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,j.beaumont,2026-02-17 08:22:49.842028-05:00,2026-02-17 08:22:49.883028-05:00,"Bank statement unreadable, requested a clean copy"
7452,410,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 08:25:47.673930-05:00,2026-02-17 08:25:48.123930-05:00,
7453,371,REVIEW_OPENED,,,UNDERWRITER,k.abernathy,2026-02-17 08:27:49.104250-05:00,2026-02-17 08:27:49.515250-05:00,
7454,895,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 08:27:49.521185-05:00,2026-02-17 08:27:49.756185-05:00,Standard package for TERM_LOAN
7455,936,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:31:28.752598-05:00,2026-02-17 08:31:29.028598-05:00,
7456,361,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-02-17 08:31:43.611873-05:00,2026-02-17 08:31:44.012873-05:00,
7457,84,REVIEW_CLOSED,,,UNDERWRITER,a.castellanos,2026-02-17 08:35:28.137143-05:00,2026-02-17 08:35:28.261143-05:00,
7458,174,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 08:36:56.779938-05:00,2026-02-17 08:36:56.993938-05:00,
7459,892,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 08:37:06.846556-05:00,2026-02-17 08:37:07.078556-05:00,Standard package for TERM_LOAN
7460,1003,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:37:30.589373-05:00,2026-02-17 08:37:30.932373-05:00,
7461,951,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:41:55.291857-05:00,2026-02-17 08:41:55.582857-05:00,
7462,5,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-17 08:42:10.776642-05:00,2026-02-17 08:42:10.821642-05:00,
7463,896,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 08:42:16.066541-05:00,2026-02-17 08:42:16.302541-05:00,
7464,991,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 08:47:26.362687-05:00,2026-02-17 08:47:26.693687-05:00,
7465,897,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 08:49:53.275636-05:00,2026-02-17 08:49:53.512636-05:00,
7466,847,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 08:52:03.744210-05:00,2026-02-17 08:52:03.931210-05:00,
7467,437,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-17 08:58:24.045729-05:00,2026-02-17 08:58:24.522729-05:00,
7468,437,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-17 08:58:24.045729-05:00,2026-02-17 08:58:24.522729-05:00,
7469,739,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 09:02:40.303342-05:00,2026-02-17 09:02:40.382342-05:00,
7470,361,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-17 09:03:10.360048-05:00,2026-02-17 09:03:10.761048-05:00,
7471,898,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 09:05:43.655824-05:00,2026-02-17 09:05:43.893824-05:00,
7472,880,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 09:07:13.229939-05:00,2026-02-17 09:07:13.449939-05:00,Standard package for LOC
7473,371,REVIEW_CLOSED,,,UNDERWRITER,k.abernathy,2026-02-17 09:12:15.506952-05:00,2026-02-17 09:12:15.917952-05:00,
7474,361,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-17 09:14:39.282476-05:00,2026-02-17 09:14:39.683476-05:00,
7475,899,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 09:14:50.733713-05:00,2026-02-17 09:14:50.972713-05:00,
7476,554,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 09:18:14.277618-05:00,2026-02-17 09:18:14.871618-05:00,
7477,619,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,c.obrien,2026-02-17 09:20:19.803216-05:00,2026-02-17 09:20:20.462216-05:00,Requested explanation of large deposit
7478,53,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,t.rivas,2026-02-17 09:27:43.384846-05:00,2026-02-17 09:27:43.477846-05:00,
7479,212,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-02-17 09:28:13.905831-05:00,2026-02-17 09:28:14.157831-05:00,Missing month 3 bank statement
7480,975,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 09:28:33.982287-05:00,2026-02-17 09:28:34.297287-05:00,
7481,897,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 09:31:34.193797-05:00,2026-02-17 09:31:34.430797-05:00,Standard package for SBA_7A
7482,973,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 09:31:35.999990-05:00,2026-02-17 09:31:36.312990-05:00,
7483,437,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-17 09:38:26.649151-05:00,2026-02-17 09:38:27.126151-05:00,
7484,467,WITHDRAWN,IN_REVIEW,WITHDRAWN,APPLICANT,portal,2026-02-17 09:45:07.440487-05:00,2026-02-17 09:45:07.947487-05:00,Applicant withdrew
7485,909,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 09:47:29.184248-05:00,2026-02-17 09:47:29.433248-05:00,
7486,470,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 09:50:04.905195-05:00,2026-02-17 09:50:05.415195-05:00,
7487,900,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 09:52:39.803598-05:00,2026-02-17 09:52:40.043598-05:00,
7488,673,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-02-17 09:58:00.236690-05:00,2026-02-17 09:58:00.949690-05:00,Statement is for the wrong account
7489,84,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,a.castellanos,2026-02-17 10:02:11.457168-05:00,2026-02-17 10:02:11.581168-05:00,
7490,437,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-02-17 10:03:26.649151-05:00,2026-02-17 10:03:27.126151-05:00,Need proof of ownership for second member
7491,68,DECISIONED,IN_REVIEW,DECISIONED,UNDERWRITER,j.beaumont,2026-02-17 10:03:29.616167-05:00,2026-02-17 10:03:29.724167-05:00,
7492,797,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 10:03:44.033940-05:00,2026-02-17 10:03:44.170940-05:00,
7493,410,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,c.obrien,2026-02-17 10:04:06.222560-05:00,2026-02-17 10:04:06.672560-05:00,
7494,781,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 10:05:00.686303-05:00,2026-02-17 10:05:00.807303-05:00,
7495,660,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,m.okonkwo,2026-02-17 10:11:41.471203-05:00,2026-02-17 10:11:42.171203-05:00,
7496,901,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 10:12:18.116408-05:00,2026-02-17 10:12:18.357408-05:00,
7497,996,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 10:16:05.747814-05:00,2026-02-17 10:16:06.083814-05:00,
7498,902,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 10:17:06.505025-05:00,2026-02-17 10:17:06.747025-05:00,
7499,53,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-17 10:18:27.341692-05:00,2026-02-17 10:18:27.434692-05:00,
7500,1007,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 10:18:56.336730-05:00,2026-02-17 10:18:56.683730-05:00,
7501,920,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 10:21:44.796082-05:00,2026-02-17 10:21:45.056082-05:00,
7502,928,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 10:22:25.341226-05:00,2026-02-17 10:22:25.609226-05:00,
7503,903,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 10:22:52.591522-05:00,2026-02-17 10:22:52.834522-05:00,
7504,505,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-02-17 10:23:11.948485-05:00,2026-02-17 10:23:12.493485-05:00,
7505,904,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 10:29:04.798618-05:00,2026-02-17 10:29:05.042618-05:00,
7506,55,REVIEW_OPENED,,,UNDERWRITER,c.obrien,2026-02-17 10:32:59.622193-05:00,2026-02-17 10:32:59.717193-05:00,
7507,905,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 10:40:37.610249-05:00,2026-02-17 10:40:37.855249-05:00,
7508,84,DECLINED,DECISIONED,DECLINED,SYSTEM,underwriting-service,2026-02-17 10:41:04.612361-05:00,2026-02-17 10:41:04.736361-05:00,
7509,55,REVIEW_CLOSED,,,UNDERWRITER,c.obrien,2026-02-17 10:43:26.941388-05:00,2026-02-17 10:43:27.036388-05:00,
7510,69,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-02-17 10:48:11.681745-05:00,2026-02-17 10:48:11.790745-05:00,
7511,893,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 10:48:48.729777-05:00,2026-02-17 10:48:48.962777-05:00,Standard package for SBA_7A
7512,68,APPROVED,DECISIONED,APPROVED,SYSTEM,underwriting-service,2026-02-17 10:52:14.316416-05:00,2026-02-17 10:52:14.424416-05:00,
7513,693,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-17 10:55:03.277259-05:00,2026-02-17 10:55:04.010259-05:00,
7514,924,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 10:57:18.505696-05:00,2026-02-17 10:57:18.769696-05:00,
7515,356,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-02-17 10:59:26.709261-05:00,2026-02-17 10:59:27.105261-05:00,
7516,228,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,t.rivas,2026-02-17 10:59:43.613972-05:00,2026-02-17 10:59:43.881972-05:00,
7517,228,REVIEW_OPENED,,,UNDERWRITER,t.rivas,2026-02-17 10:59:43.613972-05:00,2026-02-17 10:59:43.881972-05:00,
7518,629,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:00:02.475322-05:00,2026-02-17 11:00:03.144322-05:00,
7519,693,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-17 11:01:58.661390-05:00,2026-02-17 11:01:59.394390-05:00,
7520,983,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 11:02:04.512513-05:00,2026-02-17 11:02:04.835513-05:00,
7521,660,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-17 11:04:01.904445-05:00,2026-02-17 11:04:02.604445-05:00,
7522,228,REVIEW_CLOSED,,,UNDERWRITER,t.rivas,2026-02-17 11:05:27.549808-05:00,2026-02-17 11:05:27.817808-05:00,
7523,906,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:07:54.515914-05:00,2026-02-17 11:07:54.761914-05:00,
7524,970,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 11:11:08.439061-05:00,2026-02-17 11:11:08.749061-05:00,
7525,901,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:12:52.925645-05:00,2026-02-17 11:12:53.166645-05:00,Standard package for TERM_LOAN
7526,907,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:14:12.534302-05:00,2026-02-17 11:14:12.781302-05:00,
7527,305,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:15:39.278310-05:00,2026-02-17 11:15:39.623310-05:00,
7528,898,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:17:40.494005-05:00,2026-02-17 11:17:40.732005-05:00,Standard package for TERM_LOAN
7529,705,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,s.whitfield,2026-02-17 11:20:36.655987-05:00,2026-02-17 11:20:36.700987-05:00,
7530,693,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-17 11:21:18.868225-05:00,2026-02-17 11:21:19.601225-05:00,
7531,907,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:23:16.483370-05:00,2026-02-17 11:23:16.730370-05:00,Standard package for TERM_LOAN
7532,904,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:24:20.438159-05:00,2026-02-17 11:24:20.682159-05:00,Standard package for LOC
7533,759,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:25:18.017777-05:00,2026-02-17 11:25:18.116777-05:00,
7534,946,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 11:25:42.817036-05:00,2026-02-17 11:25:43.103036-05:00,
7535,482,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:26:33.617498-05:00,2026-02-17 11:26:34.139498-05:00,
7536,903,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:28:38.215635-05:00,2026-02-17 11:28:38.458635-05:00,Standard package for EQUIPMENT
7537,908,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:29:12.455641-05:00,2026-02-17 11:29:12.703641-05:00,
7538,228,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,t.rivas,2026-02-17 11:30:27.549808-05:00,2026-02-17 11:30:27.817808-05:00,Debt schedule incomplete
7539,909,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:31:12.888454-05:00,2026-02-17 11:31:13.137454-05:00,
7540,693,REVIEW_OPENED,,,UNDERWRITER,renee.blackwell,2026-02-17 11:33:19.223116-05:00,2026-02-17 11:33:19.956116-05:00,
7541,896,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:35:52.073437-05:00,2026-02-17 11:35:52.309437-05:00,Standard package for LOC
7542,830,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:36:56.962084-05:00,2026-02-17 11:36:57.132084-05:00,
7543,193,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 11:38:57.488798-05:00,2026-02-17 11:38:57.721798-05:00,
7544,910,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:40:11.450969-05:00,2026-02-17 11:40:11.700969-05:00,
7545,693,REVIEW_CLOSED,,,UNDERWRITER,renee.blackwell,2026-02-17 11:42:38.624393-05:00,2026-02-17 11:42:39.357393-05:00,
7546,660,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-17 11:45:18.299920-05:00,2026-02-17 11:45:18.999920-05:00,
7547,884,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:49:47.582331-05:00,2026-02-17 11:49:47.806331-05:00,Standard package for TERM_LOAN
7548,458,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-02-17 11:50:08.837910-05:00,2026-02-17 11:50:09.335910-05:00,"Bank statement unreadable, requested a clean copy"
7549,906,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 11:50:43.457931-05:00,2026-02-17 11:50:43.703931-05:00,Standard package for TERM_LOAN
7550,660,REVIEW_OPENED,,,UNDERWRITER,m.okonkwo,2026-02-17 11:52:49.858046-05:00,2026-02-17 11:52:50.558046-05:00,
7551,554,IN_REVIEW,DOCS_RECEIVED,IN_REVIEW,UNDERWRITER,renee.blackwell,2026-02-17 11:53:34.676397-05:00,2026-02-17 11:53:35.270397-05:00,
7552,1029,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 11:53:48.696119-05:00,2026-02-17 11:53:49.065119-05:00,
7553,204,FUNDED,APPROVED,FUNDED,SYSTEM,loancore-sync,2026-02-17 11:57:49.124367-05:00,2026-02-17 11:57:49.368367-05:00,
7554,911,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 11:59:05.796978-05:00,2026-02-17 11:59:06.047978-05:00,
7555,384,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:00:30.686649-05:00,2026-02-17 12:00:31.110649-05:00,
7556,660,REVIEW_CLOSED,,,UNDERWRITER,m.okonkwo,2026-02-17 12:01:59.175330-05:00,2026-02-17 12:01:59.875330-05:00,
7557,380,DOCS_RECEIVED,PENDING_INFO,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:02:53.317063-05:00,2026-02-17 12:02:53.737063-05:00,
7558,778,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:03:38.603343-05:00,2026-02-17 12:03:38.721343-05:00,
7559,113,REVIEW_OPENED,,,UNDERWRITER,l.nakamura,2026-02-17 12:04:57.431327-05:00,2026-02-17 12:04:57.584327-05:00,
7560,902,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:05:38.402287-05:00,2026-02-17 12:05:38.644287-05:00,Standard package for EQUIPMENT
7561,657,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:06:12.519819-05:00,2026-02-17 12:06:13.216819-05:00,
7562,705,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-17 12:06:30.005559-05:00,2026-02-17 12:06:30.050559-05:00,
7563,693,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,renee.blackwell,2026-02-17 12:08:27.924951-05:00,2026-02-17 12:08:28.657951-05:00,Missing month 3 bank statement
7564,912,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:08:48.095064-05:00,2026-02-17 12:08:48.347064-05:00,
7565,705,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-17 12:11:41.385782-05:00,2026-02-17 12:11:41.430782-05:00,
7566,913,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:13:55.325509-05:00,2026-02-17 12:13:55.578509-05:00,
7567,909,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:13:59.510149-05:00,2026-02-17 12:13:59.759149-05:00,Standard package for LOC
7568,532,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,c.obrien,2026-02-17 12:16:55.456170-05:00,2026-02-17 12:16:56.028170-05:00,Need signed 4506-C
7569,914,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:17:07.739592-05:00,2026-02-17 12:17:07.993592-05:00,
7570,113,REVIEW_CLOSED,,,UNDERWRITER,l.nakamura,2026-02-17 12:19:35.310639-05:00,2026-02-17 12:19:35.463639-05:00,
7571,915,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:23:50.065014-05:00,2026-02-17 12:23:50.320014-05:00,
7572,899,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:31:41.993220-05:00,2026-02-17 12:31:42.232220-05:00,Standard package for SBA_7A
7573,361,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,s.whitfield,2026-02-17 12:32:19.166829-05:00,2026-02-17 12:32:19.567829-05:00,Requested AR aging as of month end
7574,804,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:33:57.442427-05:00,2026-02-17 12:33:57.586427-05:00,
7575,170,DOCS_RECEIVED,DOCS_REQUESTED,DOCS_RECEIVED,APPLICANT,portal,2026-02-17 12:34:21.413342-05:00,2026-02-17 12:34:21.623342-05:00,
7576,913,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:34:33.177549-05:00,2026-02-17 12:34:33.430549-05:00,Standard package for TERM_LOAN
7577,914,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:38:58.305546-05:00,2026-02-17 12:38:58.559546-05:00,Standard package for LOC
7578,908,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:41:45.860693-05:00,2026-02-17 12:41:46.108693-05:00,Standard package for TERM_LOAN
7579,371,PENDING_INFO,IN_REVIEW,PENDING_INFO,UNDERWRITER,k.abernathy,2026-02-17 12:42:28.336515-05:00,2026-02-17 12:42:28.747515-05:00,Requested explanation of large deposit
7580,915,DOCS_REQUESTED,SUBMITTED,DOCS_REQUESTED,SYSTEM,intake-worker,2026-02-17 12:49:11.721624-05:00,2026-02-17 12:49:11.976624-05:00,Standard package for EQUIPMENT
7581,69,REVIEW_OPENED,,,UNDERWRITER,s.whitfield,2026-02-17 12:51:31.183739-05:00,2026-02-17 12:51:31.292739-05:00,
7582,916,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:51:48.678347-05:00,2026-02-17 12:51:48.934347-05:00,
7583,949,CREATED,,DRAFT,APPLICANT,portal,2026-02-17 12:53:16.475733-05:00,2026-02-17 12:53:16.764733-05:00,
7584,917,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:54:29.742040-05:00,2026-02-17 12:54:29.999040-05:00,
7585,918,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 12:57:43.378296-05:00,2026-02-17 12:57:43.636296-05:00,
7586,919,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 13:02:48.138375-05:00,2026-02-17 13:02:48.397375-05:00,
7587,69,REVIEW_CLOSED,,,UNDERWRITER,s.whitfield,2026-02-17 13:04:16.495759-05:00,2026-02-17 13:04:16.604759-05:00,
7588,920,SUBMITTED,DRAFT,SUBMITTED,APPLICANT,portal,2026-02-17 13:06:19.814515-05:00,2026-02-17 13:06:20.074515-05:00,
