transaction_id,application_id,document_id,account_last4,posted_date,description,amount,running_balance,category,category_source,created_at
24575,487,1644,8196,2025-11-15,DUKE ENERGY BILLPAY,-66190.16,832791.13,UTILITIES,OPTISCAN_RULES,2026-03-05 04:06:41.185554-05:00
24576,487,1644,8196,2025-11-19,TOAST POS SETTLEMENT,97641.79,930432.92,,,2026-03-05 04:08:25.119207-05:00
24577,487,1644,8196,2025-11-20,STATE TAX PAYMENT,-70808.80,859624.12,TAX,OPTISCAN_RULES,2026-03-05 04:02:57.179297-05:00
24578,487,1644,8196,2025-11-21,ACH CREDIT CUSTOMER PMT ****0550,62650.91,922275.03,,,2026-03-05 03:58:10.334761-05:00
24579,487,1644,8196,2025-11-23,GUSTO PAYROLL 03253062,-11837.73,910437.30,PAYROLL,OPTISCAN_RULES,2026-03-05 04:05:29.239394-05:00
24580,487,1644,8196,2025-11-26,WIRE IN REF 8841 29952064,108236.53,1018673.83,WIRE_IN,OPTISCAN_RULES,2026-03-05 04:02:23.813770-05:00
24581,487,1644,8196,2025-11-27,VENDOR CHECK 1042 30383556,-20662.10,998011.73,SUPPLIER,OPTISCAN_RULES,2026-03-05 04:00:08.138692-05:00
24582,487,1644,8196,2025-11-28,VENDOR CHECK 1042,-17492.73,980519.00,SUPPLIER,MANUAL,2026-03-05 03:57:08.123232-05:00
24583,487,1644,8196,2025-11-30,SYSCO FOOD SERVICE   ,-44915.39,935603.61,SUPPLIER,OPTISCAN_RULES,2026-03-05 03:50:11.145921-05:00
24584,487,1644,8196,2025-12-01,DUKE ENERGY BILLPAY,-24714.67,910888.94,,,2026-03-05 03:51:40.454476-05:00
24585,487,1644,8196,2025-12-02,SQUARE INC          DEPOSIT   ,116295.72,1027184.66,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 03:59:34.778295-05:00
24586,487,1644,8196,2025-12-03,sysco food service,-65974.70,961209.96,,,2026-03-05 03:59:44.340273-05:00
24587,487,1644,8196,2025-12-04,ACH CREDIT CUSTOMER PMT,20512.42,981722.38,,,2026-03-05 03:51:36.802404-05:00
24588,487,1644,8196,2025-12-06,NSF FEE,-29.00,981693.38,FEE,OPTISCAN_RULES,2026-03-05 03:54:22.862670-05:00
24589,487,1644,8196,2025-12-07,STRIPE PAYOUT,67739.12,1049432.50,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 04:03:58.274416-05:00
24590,487,1648,5937,2026-01-08,DUKE ENERGY BILLPAY   ,-60699.71,110987.15,UTILITIES,MANUAL,2026-03-05 01:04:28.465826-05:00
24591,487,1648,5937,2026-01-09,SQUARE INC          DEPOSIT 27064662,125957.48,236944.63,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 01:07:24.171532-05:00
24592,487,1648,5937,2026-01-10,CARD PAYMENT THANK YOU,-14162.78,222781.85,OTHER,OPTISCAN_RULES,2026-03-05 00:53:18.622170-05:00
24593,487,1648,5937,2026-01-11,STATE TAX PAYMENT 55423648,-67299.35,155482.50,,,2026-03-05 00:55:00.031231-05:00
24594,487,1648,5937,2026-01-13,MERCHANT BANKCD DEP,24892.11,180374.61,,,2026-03-05 01:03:54.871929-05:00
24595,487,1648,5937,2026-01-15,insurance premium ach,-3438.22,176936.39,INSURANCE,OPTISCAN_RULES,2026-03-05 00:54:11.696272-05:00
24596,487,1648,5937,2026-01-16,SYSCO FOOD SERVICE 76798048,-84524.78,92411.61,,,2026-03-05 00:55:56.097645-05:00
24597,487,1648,5937,2026-01-18,STRIPE PAYOUT,42259.24,134670.85,,,2026-03-05 01:08:06.849494-05:00
24598,487,1648,5937,2026-01-22,SHOPIFY PAYMENTS PAYOUT,52838.80,187509.65,,,2026-03-05 01:09:05.839921-05:00
24599,487,1648,5937,2026-01-27,VENDOR CHECK 1042 34212487,-29301.50,158208.15,SUPPLIER,OPTISCAN_RULES,2026-03-05 01:03:50.383794-05:00
24600,487,1648,5937,2026-01-30,vendor check 1042,-85726.70,72481.45,,,2026-03-05 01:07:55.309826-05:00
24601,487,1648,5937,2026-02-01,REMOTE DEPOSIT CAPTURE,30067.35,102548.80,,,2026-03-05 01:03:24.345130-05:00
24602,487,1648,5937,2026-02-02,GUSTO PAYROLL,-28105.14,74443.66,,,2026-03-05 01:01:59.878667-05:00
24603,487,1648,5937,2026-02-03,GUSTO PAYROLL 39105536,-29926.52,44517.14,PAYROLL,OPTISCAN_RULES,2026-03-05 01:00:18.542716-05:00
24604,487,1648,5937,2026-02-04,CARD PAYMENT THANK YOU,-49999.62,-5482.48,OTHER,OPTISCAN_RULES,2026-03-05 01:09:32.149933-05:00
24605,487,1648,5937,2025-12-08,ATM WITHDRAWAL,-5385.42,-10867.90,OTHER,OPTISCAN_RULES,2026-03-05 00:55:43.966097-05:00
24606,487,1648,5937,2025-12-09,SYSCO FOOD SERVICE,-10127.01,-20994.91,SUPPLIER,OPTISCAN_RULES,2026-03-05 00:52:09.907646-05:00
24607,487,1648,5937,2025-12-10,MERCHANT BANKCD DEP,17204.79,-3790.12,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 00:58:24.232421-05:00
24608,487,1648,5937,2025-12-11,ATM WITHDRAWAL,-58736.68,-62526.80,OTHER,OPTISCAN_RULES,2026-03-05 01:00:00.527418-05:00
24609,487,1648,5937,2025-12-12,STATE TAX PAYMENT ****0656,-46742.88,-109269.68,TAX,AI_SERVICE,2026-03-05 00:52:31.214744-05:00
24610,487,1648,5937,2025-12-13,SQUARE INC          DEPOSIT,12146.81,-97122.87,CARD_SETTLEMENT,MANUAL,2026-03-05 01:08:57.825366-05:00
24611,487,1648,5937,2025-12-14,VENDOR CHECK 1042,-17254.27,-114377.14,,,2026-03-05 01:09:13.539877-05:00
24612,487,1648,5937,2025-12-16,GUSTO PAYROLL,-73878.06,-188255.20,PAYROLL,MANUAL,2026-03-05 01:00:04.183861-05:00
24613,487,1648,5937,2025-12-19,OVERDRAFT ITEM FEE,-36.00,-188291.20,FEE,OPTISCAN_RULES,2026-03-05 01:02:48.159014-05:00
24614,487,1648,5937,2025-12-20,GUSTO PAYROLL,-83597.81,-271889.01,,,2026-03-05 00:54:42.632105-05:00
24615,487,1648,5937,2025-12-21,remote deposit capture,57225.68,-214663.33,,,2026-03-05 00:54:48.300193-05:00
24616,487,1648,5937,2025-12-22,GUSTO PAYROLL,-80249.53,-294912.86,,,2026-03-05 00:53:20.568142-05:00
24617,487,1648,5937,2025-12-23,INTERNAL XFER FROM MMKT 82781965,39802.45,-255110.41,ACH_CREDIT,OPTISCAN_RULES,2026-03-05 00:55:34.280101-05:00
24618,487,1648,5937,2025-12-25,GUSTO PAYROLL ****5949,-39802.15,-294912.56,PAYROLL,AI_SERVICE,2026-03-05 00:59:24.274929-05:00
24619,487,1648,5937,2025-12-26,ach credit customer pmt,111312.93,-183599.63,ACH_CREDIT,MANUAL,2026-03-05 00:54:41.602187-05:00
24620,487,1648,5937,2025-12-28,GUSTO PAYROLL 33655942,-32941.16,-216540.79,,,2026-03-05 00:57:02.009195-05:00
24621,487,1648,5937,2025-12-29,CARD PAYMENT THANK YOU,-33795.68,-250336.47,,,2026-03-05 00:54:31.105450-05:00
24622,487,1648,5937,2026-01-03,GUSTO PAYROLL,-55363.19,-305699.66,PAYROLL,MANUAL,2026-03-05 01:09:52.859372-05:00
24623,487,1648,5937,2026-01-04,DUKE ENERGY BILLPAY,-85131.17,-390830.83,UTILITIES,OPTISCAN_RULES,2026-03-05 00:59:47.927016-05:00
24624,487,1648,5937,2026-01-05,INSURANCE PREMIUM ACH 45645122,-56092.71,-446923.54,INSURANCE,AI_SERVICE,2026-03-05 00:52:34.783887-05:00
24625,487,1648,5937,2025-11-07,DUKE ENERGY BILLPAY,-1870.64,-448794.18,UTILITIES,OPTISCAN_RULES,2026-03-05 01:02:47.679605-05:00
24626,487,1648,5937,2025-11-08,STATE TAX PAYMENT,-13838.94,-462633.12,,,2026-03-05 00:55:08.522154-05:00
24627,487,1648,5937,2025-11-09,SBA LOAN PAYMENT,-35072.77,-497705.89,DEBT_SERVICE,OPTISCAN_RULES,2026-03-05 00:53:40.395004-05:00
24628,487,1648,5937,2025-11-10,duke energy billpay,-32371.85,-530077.74,UTILITIES,OPTISCAN_RULES,2026-03-05 00:53:21.239197-05:00
24629,487,1648,5937,2025-11-11,SQUARE INC          DEPOSIT,105856.61,-424221.13,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 01:07:04.988789-05:00
24630,487,1648,5937,2025-11-12,ACH CREDIT CUSTOMER PMT,45726.65,-378494.48,,,2026-03-05 00:53:48.051807-05:00
24631,487,1648,5937,2025-11-13,HOME DEPOT PRO,-5936.32,-384430.80,,,2026-03-05 00:56:15.798386-05:00
24632,487,1648,5937,2025-11-14,OVERDRAFT ITEM FEE 85830035,-35.00,-384465.80,,,2026-03-05 01:02:15.637897-05:00
24633,487,1648,5937,2025-11-16,NSF FEE,-36.00,-384501.80,FEE,MANUAL,2026-03-05 00:52:33.438622-05:00
24634,487,1648,5937,2025-11-17,vendor check 1042,-1216.82,-385718.62,SUPPLIER,AI_SERVICE,2026-03-05 00:56:07.739506-05:00
24635,487,1648,5937,2025-11-18,SQUARE INC          DEPOSIT,109700.06,-276018.56,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-05 01:02:26.751536-05:00
24636,487,1648,5937,2025-11-19,US FOODS ACH DEBIT,-41449.68,-317468.24,,,2026-03-05 01:09:08.011712-05:00
24637,487,1648,5937,2025-11-21,INSURANCE PREMIUM ACH 15830187,-70561.01,-388029.25,INSURANCE,OPTISCAN_RULES,2026-03-05 00:59:38.182587-05:00
24638,487,1648,5937,2025-11-24,SYSCO FOOD SERVICE,-57912.48,-445941.73,SUPPLIER,OPTISCAN_RULES,2026-03-05 00:56:04.172121-05:00
24639,487,1648,5937,2025-11-25,GUSTO PAYROLL,-80131.71,-526073.44,,,2026-03-05 00:54:05.175099-05:00
24640,487,1648,5937,2025-11-26,ACH CREDIT CUSTOMER PMT,93110.08,-432963.36,,,2026-03-05 00:54:45.415181-05:00
24641,487,1648,5937,2025-11-27,ADP PAYROLL FEES 82300153,-17420.74,-450384.10,,,2026-03-05 00:53:57.983559-05:00
24642,487,1648,5937,2025-11-28,ACH CREDIT CUSTOMER PMT,6375.58,-444008.52,ACH_CREDIT,OPTISCAN_RULES,2026-03-05 01:00:04.512670-05:00
24643,487,1648,5937,2025-11-29,DUKE ENERGY BILLPAY,-40510.99,-484519.51,UTILITIES,OPTISCAN_RULES,2026-03-05 01:08:35.283622-05:00
24644,487,1648,5937,2025-11-30,CARD PAYMENT THANK YOU,-68767.40,-553286.91,OTHER,OPTISCAN_RULES,2026-03-05 00:53:39.553879-05:00
24645,487,1648,5937,2025-12-01,ACH CREDIT CUSTOMER PMT,150721.11,-402565.80,ACH_CREDIT,OPTISCAN_RULES,2026-03-05 01:09:01.202174-05:00
24646,487,1648,5937,2025-12-02,DUKE ENERGY BILLPAY 76791256,-29141.61,-431707.41,,,2026-03-05 00:57:26.591373-05:00
24647,487,1648,5937,2025-12-04,DUKE ENERGY BILLPAY,-21146.01,-452853.42,,,2026-03-05 00:58:33.016667-05:00
24648,487,1648,5937,2025-12-05,COMMERCIAL RENT ACH,-45995.93,-498849.35,RENT,MANUAL,2026-03-05 00:54:40.502273-05:00
24649,487,1648,5937,2025-12-06,SBA LOAN PAYMENT,-83258.42,-582107.77,DEBT_SERVICE,AI_SERVICE,2026-03-05 01:02:52.895534-05:00
24650,488,1649,0693,2026-01-16,GUSTO PAYROLL ****5985,-3597.91,34606.17,PAYROLL,OPTISCAN_RULES,2026-03-02 18:46:25.154463-05:00
24651,488,1649,0693,2026-01-19,SHOPIFY PAYMENTS PAYOUT 57716187,20297.92,54904.09,CARD_SETTLEMENT,AI_SERVICE,2026-03-02 18:41:50.682155-05:00
24652,488,1649,0693,2026-01-20,CARD PAYMENT THANK YOU 45723679,-2581.37,52322.72,OTHER,AI_SERVICE,2026-03-02 18:38:25.683898-05:00
24653,488,1649,0693,2026-01-21,ACH CREDIT CUSTOMER PMT 77861058,18763.79,71086.51,ACH_CREDIT,OPTISCAN_RULES,2026-03-02 18:40:09.597226-05:00
24654,488,1649,0693,2026-01-23,ACH CREDIT CUSTOMER PMT,7059.70,78146.21,ACH_CREDIT,AI_SERVICE,2026-03-02 18:33:37.462781-05:00
24655,488,1649,0693,2026-01-24,SQUARE INC          DEPOSIT 72968980,16217.77,94363.98,,,2026-03-02 18:42:43.223165-05:00
24656,488,1649,0693,2026-01-26,CARD PAYMENT THANK YOU,-11967.97,82396.01,,,2026-03-02 18:30:29.206384-05:00
24657,488,1649,0693,2026-01-27,US FOODS ACH DEBIT ****1149,-1269.51,81126.50,SUPPLIER,OPTISCAN_RULES,2026-03-02 18:32:31.036539-05:00
24658,488,1649,0693,2026-01-28,NSF FEE,-29.00,81097.50,FEE,OPTISCAN_RULES,2026-03-02 18:38:25.662241-05:00
24659,488,1649,0693,2026-01-29,SQUARE INC          DEPOSIT,6951.07,88048.57,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-02 18:45:31.339299-05:00
24660,488,1649,0693,2026-01-30,ATM WITHDRAWAL   ,-3245.19,84803.38,OTHER,OPTISCAN_RULES,2026-03-02 18:38:37.296360-05:00
24661,488,1649,0693,2026-01-31,ADP PAYROLL FEES,-5907.12,78896.26,PAYROLL,MANUAL,2026-03-02 18:32:11.232760-05:00
24662,488,1649,0693,2026-02-02,STRIPE PAYOUT,16634.32,95530.58,,,2026-03-02 18:48:40.293384-05:00
24663,488,1649,0693,2026-02-05,atm withdrawal,-8296.28,87234.30,,,2026-03-02 18:35:30.614194-05:00
24664,488,1649,0693,2026-02-06,VENDOR CHECK 1042 86103078,-10792.17,76442.13,SUPPLIER,OPTISCAN_RULES,2026-03-02 18:41:15.202206-05:00
24665,488,1649,0693,2026-02-07,SHOPIFY PAYMENTS PAYOUT 92601797,4873.11,81315.24,,,2026-03-02 18:44:31.656044-05:00
24666,488,1649,0693,2026-02-08,SHOPIFY PAYMENTS PAYOUT,18204.01,99519.25,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-02 18:35:38.177031-05:00
24667,488,1649,0693,2026-02-11,REMOTE DEPOSIT CAPTURE,1997.71,101516.96,CHECK_DEPOSIT,AI_SERVICE,2026-03-02 18:33:57.190206-05:00
24668,488,1649,0693,2026-02-12,ach credit customer pmt,8076.36,109593.32,,,2026-03-02 18:30:46.232950-05:00
24669,488,1649,0693,2026-02-13,GUSTO PAYROLL,-11885.99,97707.33,,,2026-03-02 18:46:21.332624-05:00
24670,488,1650,0651,2026-01-24,CARD PAYMENT THANK YOU,-4120.13,134336.54,,,2026-03-02 11:28:38.499585-05:00
24671,488,1650,0651,2026-01-26,MERCHANT BANKCD DEP,14490.58,148827.12,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-02 11:36:15.914184-05:00
24672,488,1650,0651,2026-01-28,VENDOR CHECK 1042,-2538.97,146288.15,SUPPLIER,OPTISCAN_RULES,2026-03-02 11:38:03.395278-05:00
24673,488,1650,0651,2026-01-29,COMMERCIAL RENT ACH,-11362.46,134925.69,RENT,MANUAL,2026-03-02 11:35:32.323877-05:00
24674,488,1650,0651,2026-01-30,SYSCO FOOD SERVICE 62235166,-11880.71,123044.98,,,2026-03-02 11:43:19.527877-05:00
24675,488,1650,0651,2026-02-01,CARD PAYMENT THANK YOU ****3159,-1544.07,121500.91,,,2026-03-02 11:33:11.636169-05:00
24676,488,1650,0651,2026-02-03,COMMERCIAL RENT ACH,-1168.33,120332.58,RENT,MANUAL,2026-03-02 11:30:53.186384-05:00
24677,488,1650,0651,2026-02-04,GUSTO PAYROLL 41205968,-2944.06,117388.52,PAYROLL,OPTISCAN_RULES,2026-03-02 11:32:11.377965-05:00
24678,488,1650,0651,2026-02-05,SQUARE INC          DEPOSIT 24168531,7395.14,124783.66,CARD_SETTLEMENT,OPTISCAN_RULES,2026-03-02 11:32:18.457176-05:00
24679,488,1650,0651,2026-02-07,HOME DEPOT PRO ****2788,-8867.74,115915.92,SUPPLIER,AI_SERVICE,2026-03-02 11:25:54.950881-05:00
24680,488,1650,0651,2026-02-08,STRIPE PAYOUT,18977.87,134893.79,,,2026-03-02 11:27:50.598366-05:00
24681,488,1650,0651,2026-02-10,CARD PAYMENT THANK YOU   ,-3779.42,131114.37,,,2026-03-02 11:33:57.139759-05:00
24682,488,1650,0651,2026-02-11,CARD PAYMENT THANK YOU 03226481,-10303.34,120811.03,,,2026-03-02 11:28:36.985530-05:00
24683,488,1650,0651,2026-02-12,INSURANCE PREMIUM ACH ****2947,-11610.28,109200.75,,,2026-03-02 11:26:38.761555-05:00
24684,488,1650,0651,2026-02-16,CARD PAYMENT THANK YOU,-11629.07,97571.68,OTHER,OPTISCAN_RULES,2026-03-02 11:41:08.626927-05:00
24685,488,1650,0651,2026-02-17,COMMERCIAL RENT ACH,-3392.91,94178.77,RENT,OPTISCAN_RULES,2026-03-02 11:28:23.785735-05:00
24686,488,1650,0651,2026-02-18,GUSTO PAYROLL,-8108.78,86069.99,PAYROLL,OPTISCAN_RULES,2026-03-02 11:28:37.602132-05:00
24687,488,1650,0651,2026-02-20,SYSCO FOOD SERVICE,-3582.75,82487.24,SUPPLIER,MANUAL,2026-03-02 11:34:40.239640-05:00
24688,488,1650,0651,2026-02-21,STRIPE PAYOUT 61418281,9484.39,91971.63,,,2026-03-02 11:41:43.747620-05:00
24689,488,1652,7560,2026-01-02,GUSTO PAYROLL,-9721.21,49442.97,PAYROLL,OPTISCAN_RULES,2026-02-28 14:09:17.659491-05:00
24690,488,1652,7560,2026-01-03,MERCHANT BANKCD DEP ****7728,21886.31,71329.28,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-28 14:07:36.264222-05:00
24691,488,1652,7560,2026-01-05,DUKE ENERGY BILLPAY,-7248.89,64080.39,,,2026-02-28 14:05:09.734568-05:00
24692,488,1652,7560,2026-01-06,DUKE ENERGY BILLPAY,-8761.59,55318.80,UTILITIES,OPTISCAN_RULES,2026-02-28 14:06:04.565242-05:00
24693,488,1652,7560,2026-01-08,nsf fee,-35.00,55283.80,,,2026-02-28 14:04:16.850146-05:00
24694,488,1652,7560,2026-01-09,HOME DEPOT PRO,-1060.30,54223.50,,,2026-02-28 14:20:05.029197-05:00
24695,488,1652,7560,2026-01-10,card payment thank you,-1432.94,52790.56,OTHER,MANUAL,2026-02-28 14:16:23.420390-05:00
24696,488,1652,7560,2026-01-11,ADP PAYROLL FEES ****4696,-6645.06,46145.50,,,2026-02-28 14:03:30.932731-05:00
24697,488,1652,7560,2026-01-12,GUSTO PAYROLL,-1086.72,45058.78,PAYROLL,OPTISCAN_RULES,2026-02-28 14:11:05.259904-05:00
24698,488,1652,7560,2026-01-13,INSURANCE PREMIUM ACH 01993153,-368.00,44690.78,INSURANCE,OPTISCAN_RULES,2026-02-28 14:12:45.535092-05:00
24699,488,1652,7560,2026-01-14,STRIPE PAYOUT,17144.80,61835.58,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-28 14:13:05.773057-05:00
24700,488,1652,7560,2026-01-15,DUKE ENERGY BILLPAY,-7820.44,54015.14,,,2026-02-28 14:21:18.758627-05:00
24701,488,1652,7560,2026-01-18,INSURANCE PREMIUM ACH,-7489.59,46525.55,INSURANCE,OPTISCAN_RULES,2026-02-28 14:17:36.615176-05:00
24702,488,1652,7560,2026-01-19,SBA LOAN PAYMENT,-6535.04,39990.51,DEBT_SERVICE,AI_SERVICE,2026-02-28 14:09:29.853312-05:00
24703,488,1652,7560,2026-01-20,COMMERCIAL RENT ACH,-8749.20,31241.31,RENT,OPTISCAN_RULES,2026-02-28 14:15:08.402516-05:00
24704,488,1652,7560,2026-01-21,ADP PAYROLL FEES,-7628.17,23613.14,,,2026-02-28 14:21:28.138575-05:00
24705,488,1652,7560,2026-01-22,STATE TAX PAYMENT,-6756.06,16857.08,TAX,OPTISCAN_RULES,2026-02-28 14:12:40.347798-05:00
24706,488,1652,7560,2026-01-23,OVERDRAFT ITEM FEE ****3833,-15.00,16842.08,,,2026-02-28 14:16:17.885380-05:00
24707,488,1652,7560,2026-01-24,DUKE ENERGY BILLPAY 13493292,-3897.91,12944.17,UTILITIES,OPTISCAN_RULES,2026-02-28 14:17:47.905378-05:00
24708,488,1652,7560,2026-01-25,GUSTO PAYROLL 12061399,-8480.06,4464.11,,,2026-02-28 14:03:40.577879-05:00
24709,488,1652,7560,2026-01-26,COMMERCIAL RENT ACH 58012267,-9975.37,-5511.26,,,2026-02-28 14:09:56.969923-05:00
24710,488,1652,7560,2026-01-27,OVERDRAFT ITEM FEE,-36.00,-5547.26,,,2026-02-28 14:14:12.871746-05:00
24711,488,1652,7560,2026-01-28,SQUARE INC          DEPOSIT,8018.70,2471.44,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-28 14:19:38.088950-05:00
24712,488,1652,7560,2026-01-29,MERCHANT BANKCD DEP,4775.32,7246.76,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-28 14:10:40.967338-05:00
24713,488,1652,7560,2026-01-30,DUKE ENERGY BILLPAY   ,-5223.25,2023.51,UTILITIES,AI_SERVICE,2026-02-28 14:18:16.672334-05:00
24714,488,1652,7560,2026-01-31,INSURANCE PREMIUM ACH,-10131.71,-8108.20,INSURANCE,OPTISCAN_RULES,2026-02-28 14:05:52.824088-05:00
24715,489,1653,8023,2025-12-21,vendor check 1042,-24335.92,12680.25,SUPPLIER,OPTISCAN_RULES,2026-02-16 17:11:43.449050-05:00
24716,489,1653,8023,2025-12-22,GUSTO PAYROLL,-22516.15,-9835.90,,,2026-02-16 16:58:38.065502-05:00
24717,489,1653,8023,2025-12-23,GUSTO PAYROLL,-65714.24,-75550.14,PAYROLL,AI_SERVICE,2026-02-16 17:06:09.489984-05:00
24718,489,1653,8023,2025-12-24,SHOPIFY PAYMENTS PAYOUT,78601.43,3051.29,,,2026-02-16 17:04:01.649898-05:00
24719,489,1653,8023,2025-12-25,ADP PAYROLL FEES ****4368,-93881.00,-90829.71,PAYROLL,OPTISCAN_RULES,2026-02-16 17:02:37.328901-05:00
24720,489,1653,8023,2025-12-28,CARD PAYMENT THANK YOU,-114836.30,-205666.01,OTHER,OPTISCAN_RULES,2026-02-16 16:57:30.474812-05:00
24721,489,1653,8023,2025-12-29,OVERDRAFT ITEM FEE,-36.00,-205702.01,FEE,OPTISCAN_RULES,2026-02-16 17:11:14.322480-05:00
24722,489,1653,8023,2025-12-30,STRIPE PAYOUT,71055.09,-134646.92,,,2026-02-16 17:11:13.700090-05:00
24723,489,1653,8023,2025-12-31,STRIPE PAYOUT,216727.32,82080.40,,,2026-02-16 17:02:02.637756-05:00
24724,489,1653,8023,2026-01-01,SBA LOAN PAYMENT,-74048.07,8032.33,,,2026-02-16 16:56:58.232271-05:00
24725,489,1653,8023,2026-01-02,SYSCO FOOD SERVICE ****2310,-22964.59,-14932.26,,,2026-02-16 16:56:19.113100-05:00
24726,489,1653,8023,2026-01-03,ACH CREDIT CUSTOMER PMT,263470.93,248538.67,,,2026-02-16 17:05:43.854237-05:00
24727,489,1653,8023,2026-01-04,SBA LOAN PAYMENT,-89678.16,158860.51,DEBT_SERVICE,MANUAL,2026-02-16 17:04:16.097853-05:00
24728,489,1653,8023,2026-01-06,ADP PAYROLL FEES,-71320.63,87539.88,PAYROLL,OPTISCAN_RULES,2026-02-16 17:04:10.830095-05:00
24729,489,1653,8023,2026-01-07,HOME DEPOT PRO,-78237.02,9302.86,,,2026-02-16 17:11:21.591534-05:00
24730,489,1653,8023,2026-01-08,INSURANCE PREMIUM ACH ****0912,-80165.81,-70862.95,INSURANCE,AI_SERVICE,2026-02-16 17:06:10.908414-05:00
24731,489,1653,8023,2026-01-09,AMEX SETTLEMENT,148255.41,77392.46,CARD_SETTLEMENT,MANUAL,2026-02-16 17:01:35.372871-05:00
24732,489,1653,8023,2026-01-10,remote deposit capture,201185.02,278577.48,CHECK_DEPOSIT,OPTISCAN_RULES,2026-02-16 17:09:05.905441-05:00
24733,489,1653,8023,2026-01-11,GUSTO PAYROLL,-43401.53,235175.95,PAYROLL,OPTISCAN_RULES,2026-02-16 17:07:17.782075-05:00
24734,489,1653,8023,2026-01-12,SQUARE INC          DEPOSIT 87172107,156703.69,391879.64,,,2026-02-16 17:09:51.200301-05:00
24735,489,1653,8023,2026-01-15,gusto payroll,-110280.70,281598.94,PAYROLL,OPTISCAN_RULES,2026-02-16 16:58:32.122104-05:00
24736,489,1653,8023,2026-01-17,VENDOR CHECK 1042 61417667,-129163.12,152435.82,SUPPLIER,OPTISCAN_RULES,2026-02-16 17:08:55.007002-05:00
24737,489,1653,8023,2026-01-18,SYSCO FOOD SERVICE   ,-29387.77,123048.05,SUPPLIER,OPTISCAN_RULES,2026-02-16 16:57:52.224694-05:00
24738,489,1653,8023,2026-01-19,STATE TAX PAYMENT   ,-14922.42,108125.63,,,2026-02-16 17:13:36.558688-05:00
24739,489,1653,8023,2025-11-21,STRIPE PAYOUT ****1581,70412.67,178538.30,,,2026-02-16 16:56:10.816696-05:00
24740,489,1653,8023,2025-11-23,STRIPE PAYOUT,222856.33,401394.63,,,2026-02-16 16:58:14.244705-05:00
24741,489,1653,8023,2025-11-24,AMEX SETTLEMENT,95496.28,496890.91,CARD_SETTLEMENT,OPTISCAN_RULES,2026-02-16 17:07:04.838578-05:00
24742,489,1653,8023,2025-11-26,GUSTO PAYROLL 96270909,-79352.67,417538.24,,,2026-02-16 17:10:10.620896-05:00
24743,489,1653,8023,2025-11-27,ACH CREDIT CUSTOMER PMT   ,184096.13,601634.37,ACH_CREDIT,OPTISCAN_RULES,2026-02-16 17:09:55.895044-05:00
24744,489,1653,8023,2025-11-28,US FOODS ACH DEBIT,-11174.60,590459.77,SUPPLIER,OPTISCAN_RULES,2026-02-16 17:10:19.814413-05:00
24745,489,1653,8023,2025-11-30,ACH CREDIT CUSTOMER PMT,58541.59,649001.36,ACH_CREDIT,MANUAL,2026-02-16 17:11:54.790473-05:00
24746,489,1653,8023,2025-12-02,INSURANCE PREMIUM ACH,-145295.81,503705.55,INSURANCE,OPTISCAN_RULES,2026-02-16 17:12:07.051441-05:00
24747,489,1653,8023,2025-12-03,US FOODS ACH DEBIT 13232405,-78356.22,425349.33,,,2026-02-16 16:58:30.148642-05:00
24748,489,1653,8023,2025-12-04,ADP PAYROLL FEES,-115878.72,309470.61,,,2026-02-16 16:59:18.750539-05:00
24749,489,1653,8023,2025-12-05,vendor check 1042,-47269.74,262200.87,,,2026-02-16 17:11:47.552100-05:00
24750,489,1653,8023,2025-12-10,CARD PAYMENT THANK YOU,-58875.92,203324.95,,,2026-02-16 16:57:10.776656-05:00
24751,489,1653,8023,2025-12-11,ACH CREDIT CUSTOMER PMT 08443212,198575.47,401900.42,,,2026-02-16 17:02:05.495559-05:00
24752,489,1653,8023,2025-12-12,SYSCO FOOD SERVICE   ,-123423.57,278476.85,SUPPLIER,OPTISCAN_RULES,2026-02-16 17:05:52.572548-05:00
24753,489,1653,8023,2025-12-13,STRIPE PAYOUT,189634.39,468111.24,CARD_SETTLEMENT,AI_SERVICE,2026-02-16 16:56:00.059104-05:00
24754,489,1653,8023,2025-12-14,HOME DEPOT PRO ****5237,-27432.27,440678.97,SUPPLIER,OPTISCAN_RULES,2026-02-16 17:10:45.532770-05:00
24755,489,1653,8023,2025-12-17,SBA LOAN PAYMENT ****5035,-34878.25,405800.72,,,2026-02-16 17:02:25.052572-05:00
24756,489,1653,8023,2025-10-22,TRANSFER FROM SAVINGS ****1221,22080.18,427880.90,,,2026-02-16 17:13:54.630829-05:00
